               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 156,            0.040859,              0.0505,           0.0098481,             0.67992,             0.61763,             0.66541,             0.39265,            0.040342,            0.057689,            0.011761,           0.0011483,           0.0011483,           0.0011483
                 157,            0.040643,            0.049565,           0.0098999,             0.70416,             0.59591,             0.65807,             0.38906,            0.040238,            0.057261,            0.011526,           0.0011318,           0.0011318,           0.0011318
                 158,             0.04089,            0.049847,            0.010092,             0.78094,             0.55733,             0.67334,             0.39735,            0.040322,            0.056733,            0.011572,           0.0011155,           0.0011155,           0.0011155
                 159,            0.040467,            0.049132,           0.0094812,             0.71082,             0.61778,             0.67234,             0.39865,            0.040373,            0.057187,            0.011765,           0.0010992,           0.0010992,           0.0010992
                 160,            0.040655,            0.049463,            0.010399,             0.69465,             0.64616,             0.67762,             0.40183,            0.040216,            0.056987,            0.011621,           0.0010831,           0.0010831,           0.0010831
                 161,            0.041147,            0.050296,             0.01051,             0.67931,             0.62957,             0.66966,             0.40211,            0.039884,            0.056462,            0.011204,           0.0010671,           0.0010671,           0.0010671
                 162,            0.040601,             0.05007,            0.010113,             0.71793,             0.59256,             0.65343,             0.38553,            0.040063,            0.057062,            0.011716,           0.0010512,           0.0010512,           0.0010512
                 163,            0.040601,            0.049769,           0.0099409,             0.70425,             0.63847,             0.67516,             0.40058,            0.040131,            0.056985,            0.011371,           0.0010355,           0.0010355,           0.0010355
                 164,             0.04104,            0.050062,            0.010045,             0.74456,             0.59654,             0.67888,             0.40391,             0.03997,            0.056891,            0.011281,           0.0010199,           0.0010199,           0.0010199
                 165,            0.040501,            0.048813,           0.0099912,              0.7758,             0.58563,             0.67306,             0.40041,            0.040098,            0.056757,            0.011458,           0.0010044,           0.0010044,           0.0010044
                 166,            0.040501,            0.048527,           0.0096912,             0.75047,             0.61289,             0.67826,             0.40217,            0.040121,            0.056558,            0.011705,          0.00098907,          0.00098907,          0.00098907
                 167,            0.040637,            0.049663,           0.0098541,             0.71046,             0.63163,             0.68359,             0.41178,             0.03994,            0.056707,            0.011368,          0.00097388,          0.00097388,          0.00097388
                 168,            0.040588,            0.049704,           0.0098652,             0.71499,             0.64596,             0.68496,             0.40956,            0.039906,            0.056504,            0.011126,          0.00095882,          0.00095882,          0.00095882
                 169,            0.040579,            0.050006,            0.010167,             0.74475,             0.58327,             0.66692,             0.39648,             0.04017,             0.05756,            0.011665,          0.00094391,          0.00094391,          0.00094391
                 170,            0.040775,            0.050133,            0.010267,             0.72294,             0.58909,              0.6681,             0.39884,              0.0402,            0.057774,            0.011725,          0.00092915,          0.00092915,          0.00092915
                 171,            0.040947,            0.049976,            0.010033,             0.72708,             0.59653,             0.66672,             0.40153,            0.040107,            0.057502,            0.012126,          0.00091454,          0.00091454,          0.00091454
                 172,            0.040155,            0.049263,           0.0094874,             0.69067,             0.62267,             0.67316,             0.40456,            0.040033,            0.057235,            0.011882,          0.00090008,          0.00090008,          0.00090008
                 173,            0.040408,            0.050055,           0.0095535,             0.72648,             0.61501,               0.682,             0.41138,            0.039858,            0.057105,            0.011525,          0.00088578,          0.00088578,          0.00088578
                 174,            0.040766,            0.048935,           0.0097942,             0.69238,             0.63944,             0.66919,             0.40426,            0.040187,            0.057996,            0.011959,          0.00087164,          0.00087164,          0.00087164
                 175,            0.040574,            0.049555,           0.0097066,             0.73681,             0.59881,             0.66815,             0.40469,            0.039943,            0.057274,            0.011928,          0.00085765,          0.00085765,          0.00085765
                 176,            0.040081,            0.049305,           0.0096164,             0.69391,             0.62284,             0.67119,             0.40303,            0.039948,            0.057269,            0.011708,          0.00084383,          0.00084383,          0.00084383
                 177,            0.040439,            0.049131,           0.0097101,             0.65334,             0.65483,             0.66941,              0.4012,            0.040014,            0.057259,            0.011684,          0.00083017,          0.00083017,          0.00083017
