               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  77,            0.020969,             0.03818,           0.0027379,             0.74193,             0.71736,              0.7317,             0.45864,            0.026757,             0.06646,           0.0094752,            0.007492,            0.007492,            0.007492
                  78,             0.02083,            0.038776,           0.0024757,             0.75775,             0.69845,             0.72651,             0.45336,            0.026742,            0.067734,           0.0099042,            0.007459,            0.007459,            0.007459
                  79,            0.020925,            0.038104,           0.0024905,             0.74634,             0.70999,             0.73755,             0.45961,            0.026552,            0.066392,            0.009854,            0.007426,            0.007426,            0.007426
                  80,            0.020588,             0.03754,           0.0024672,             0.73857,             0.70863,             0.71579,             0.44432,            0.026967,            0.068845,           0.0098567,            0.007393,            0.007393,            0.007393
                  81,            0.020835,            0.038834,           0.0026446,             0.73003,             0.72886,             0.72649,             0.45434,            0.026629,            0.065702,            0.010035,             0.00736,             0.00736,             0.00736
                  82,            0.020866,            0.039057,           0.0024969,             0.72388,             0.72012,             0.72573,             0.45012,            0.026654,            0.066681,           0.0099428,            0.007327,            0.007327,            0.007327
                  83,            0.021092,            0.038099,           0.0029101,             0.74203,             0.69441,             0.72139,             0.45014,            0.026821,            0.066415,            0.010216,            0.007294,            0.007294,            0.007294
                  84,            0.021159,            0.039459,           0.0028272,             0.75591,              0.6804,             0.72565,             0.45318,            0.026589,            0.065482,            0.010146,            0.007261,            0.007261,            0.007261
                  85,            0.020611,            0.038528,           0.0026166,             0.74351,             0.71517,             0.73805,             0.45527,            0.026898,            0.066116,            0.010117,            0.007228,            0.007228,            0.007228
                  86,            0.020059,            0.038501,            0.002613,             0.72697,             0.70901,             0.72332,             0.45376,            0.026759,            0.066956,            0.010408,            0.007195,            0.007195,            0.007195
                  87,            0.020554,            0.037557,            0.002455,             0.74489,             0.70837,             0.72718,             0.45627,            0.026669,            0.067788,           0.0097616,            0.007162,            0.007162,            0.007162
                  88,            0.019916,             0.03839,           0.0025026,             0.74917,             0.71441,             0.72615,              0.4507,            0.026818,            0.067695,           0.0097808,            0.007129,            0.007129,            0.007129
                  89,            0.019998,            0.038064,           0.0025809,             0.76632,             0.67485,             0.72769,             0.45495,            0.026703,            0.067266,            0.010135,            0.007096,            0.007096,            0.007096
                  90,            0.019828,            0.037471,            0.002837,             0.71219,             0.71413,             0.71839,             0.44781,            0.026759,            0.067498,            0.010054,            0.007063,            0.007063,            0.007063
                  91,             0.02003,            0.037695,           0.0027953,             0.73739,              0.7088,             0.72825,             0.45318,            0.026509,            0.066959,            0.010126,             0.00703,             0.00703,             0.00703
                  92,            0.020166,            0.037715,           0.0026973,             0.72847,             0.73473,             0.72328,             0.44665,            0.026494,             0.06729,            0.010419,            0.006997,            0.006997,            0.006997
                  93,            0.020484,            0.037148,           0.0025666,             0.72471,             0.71253,             0.72741,             0.45246,            0.026553,            0.067123,            0.010518,            0.006964,            0.006964,            0.006964
                  94,            0.019541,            0.037378,            0.002525,             0.73124,             0.72337,             0.72708,             0.45326,            0.026983,            0.070053,            0.010315,            0.006931,            0.006931,            0.006931
                  95,             0.01984,            0.037724,           0.0026794,             0.76078,             0.69179,              0.7215,             0.44656,            0.026978,              0.0682,            0.010134,            0.006898,            0.006898,            0.006898
                  96,             0.02002,            0.037121,           0.0025943,             0.76997,             0.68684,             0.72518,             0.45277,            0.026767,            0.068153,            0.010163,            0.006865,            0.006865,            0.006865
                  97,            0.020181,            0.037106,           0.0026028,             0.74131,             0.70973,             0.72322,             0.44974,            0.026815,             0.06893,            0.010209,            0.006832,            0.006832,            0.006832
                  98,            0.019721,            0.036915,           0.0025253,             0.72248,             0.71324,               0.723,             0.45001,            0.026591,             0.06906,            0.010195,            0.006799,            0.006799,            0.006799
                  99,             0.01991,            0.037314,           0.0024595,             0.77087,             0.68144,             0.71839,             0.44759,            0.027149,             0.07054,            0.010402,            0.006766,            0.006766,            0.006766
                 100,            0.019189,            0.036672,             0.00236,             0.72015,             0.74152,             0.72836,             0.45625,            0.026569,            0.067339,           0.0098496,            0.006733,            0.006733,            0.006733
                 101,            0.019033,            0.035689,           0.0022977,             0.72492,             0.72082,              0.7177,             0.44688,            0.026647,            0.069991,            0.010656,              0.0067,              0.0067,              0.0067
                 102,            0.019138,            0.036021,            0.002171,             0.74006,             0.69475,             0.71871,             0.44806,            0.026844,            0.071087,            0.010268,            0.006667,            0.006667,            0.006667
                 103,            0.018838,            0.035886,           0.0021985,             0.73633,             0.70046,             0.71392,             0.44931,            0.026767,            0.072448,             0.01029,            0.006634,            0.006634,            0.006634
                 104,             0.01969,            0.036679,           0.0023705,             0.73494,             0.70254,             0.72649,             0.45407,            0.026755,            0.069566,            0.010088,            0.006601,            0.006601,            0.006601
                 105,            0.019344,            0.035567,           0.0021691,             0.72239,              0.7389,             0.72876,             0.45614,            0.026545,            0.069822,           0.0095046,            0.006568,            0.006568,            0.006568
                 106,            0.018916,            0.036331,            0.001988,             0.73703,             0.70413,             0.72061,             0.44992,            0.026738,            0.071413,            0.010083,            0.006535,            0.006535,            0.006535
                 107,            0.018999,            0.035259,           0.0021464,             0.72645,             0.71588,             0.71818,             0.44788,            0.026672,            0.071053,           0.0099321,            0.006502,            0.006502,            0.006502
                 108,            0.018952,            0.035811,           0.0022531,             0.71691,             0.71003,             0.71553,             0.44571,            0.026983,            0.072282,           0.0099925,            0.006469,            0.006469,            0.006469
