               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 112,            0.024579,            0.051008,           0.0046581,             0.71667,             0.68375,             0.72041,             0.43638,            0.027602,            0.061264,            0.010123,            0.006337,            0.006337,            0.006337
                 113,            0.024869,            0.051719,            0.004687,             0.72065,             0.70055,             0.73036,             0.44248,             0.02748,            0.060208,           0.0098785,            0.006304,            0.006304,            0.006304
                 114,            0.024951,            0.052942,           0.0042775,             0.70212,             0.70375,             0.72274,             0.43738,            0.027589,            0.060422,           0.0095979,            0.006271,            0.006271,            0.006271
                 115,            0.024823,            0.051747,            0.004622,             0.70046,              0.6976,             0.72057,             0.44115,            0.027539,            0.061327,            0.010017,            0.006238,            0.006238,            0.006238
                 116,            0.024817,            0.051753,           0.0046783,             0.72031,             0.68768,             0.71703,             0.43856,            0.027354,            0.061009,            0.010213,            0.006205,            0.006205,            0.006205
                 117,             0.02481,            0.051807,           0.0044064,             0.71993,              0.6846,             0.71341,              0.4329,            0.027599,            0.060881,            0.010333,            0.006172,            0.006172,            0.006172
                 118,            0.024381,            0.050955,           0.0042077,             0.73827,             0.68443,             0.71843,             0.44099,            0.027372,            0.061685,           0.0099648,            0.006139,            0.006139,            0.006139
                 119,            0.024699,            0.051597,           0.0042513,             0.72011,             0.68827,             0.72139,             0.44379,            0.027303,            0.062567,            0.010089,            0.006106,            0.006106,            0.006106
                 120,            0.024453,             0.05098,           0.0044193,             0.73208,             0.67537,             0.71671,             0.43696,            0.027703,            0.062446,           0.0099182,            0.006073,            0.006073,            0.006073
                 121,            0.024625,            0.051053,           0.0040269,              0.7424,             0.67049,             0.72129,             0.44106,            0.027455,            0.061749,           0.0099269,             0.00604,             0.00604,             0.00604
                 122,            0.024679,             0.05123,           0.0039184,              0.7165,             0.70715,             0.72094,             0.44009,            0.027139,            0.062232,           0.0098911,            0.006007,            0.006007,            0.006007
                 123,            0.024534,            0.050393,           0.0043593,             0.72353,             0.69348,             0.72144,             0.44086,            0.027348,            0.061574,           0.0096817,            0.005974,            0.005974,            0.005974
                 124,            0.024379,            0.051634,           0.0041235,             0.70529,             0.70763,             0.71777,             0.43617,            0.027326,            0.061903,            0.010083,            0.005941,            0.005941,            0.005941
                 125,            0.024232,            0.050812,           0.0040095,             0.74225,               0.685,             0.72042,             0.43692,            0.027497,            0.061879,            0.010059,            0.005908,            0.005908,            0.005908
                 126,            0.024676,            0.050249,            0.003848,             0.72482,             0.70157,              0.7174,             0.43824,            0.027437,            0.061448,            0.010002,            0.005875,            0.005875,            0.005875
                 127,            0.024305,            0.051397,           0.0041249,             0.70818,             0.70817,             0.71343,              0.4319,            0.027676,              0.0627,            0.010084,            0.005842,            0.005842,            0.005842
                 128,            0.024161,            0.050402,           0.0042708,             0.75594,             0.66896,             0.72444,             0.44097,            0.027664,            0.062214,           0.0098552,            0.005809,            0.005809,            0.005809
                 129,             0.02447,             0.05062,           0.0039863,             0.72781,             0.68752,             0.72535,             0.44266,            0.027625,            0.062115,           0.0098096,            0.005776,            0.005776,            0.005776
                 130,            0.024121,            0.050433,           0.0040371,             0.72345,             0.66502,             0.71001,             0.42855,            0.027782,             0.06224,            0.010206,            0.005743,            0.005743,            0.005743
                 131,            0.024636,            0.050362,           0.0038577,             0.72445,             0.67924,             0.71209,             0.43398,            0.027376,            0.062223,            0.010332,             0.00571,             0.00571,             0.00571
                 132,            0.024095,            0.050218,            0.003743,             0.70847,             0.69654,             0.70906,             0.43085,            0.027512,            0.062832,            0.011024,            0.005677,            0.005677,            0.005677
                 133,            0.024264,            0.051224,           0.0037506,             0.73951,             0.69081,             0.71661,             0.43953,            0.027403,            0.061771,            0.010228,            0.005644,            0.005644,            0.005644
                 134,            0.024039,            0.050105,           0.0037828,              0.7445,             0.69473,             0.72876,             0.44822,            0.027353,            0.061986,           0.0099886,            0.005611,            0.005611,            0.005611
                 135,            0.023798,            0.050192,            0.003632,              0.7058,             0.70409,             0.72347,             0.44297,            0.027582,            0.064367,            0.010462,            0.005578,            0.005578,            0.005578
                 136,            0.023533,            0.049207,           0.0034698,             0.71309,             0.71243,             0.72484,             0.44541,            0.027441,            0.062487,           0.0097259,            0.005545,            0.005545,            0.005545
                 137,            0.024266,            0.049761,           0.0037178,             0.71146,              0.7062,             0.72754,             0.44288,            0.027361,            0.062584,           0.0098835,            0.005512,            0.005512,            0.005512
                 138,            0.023536,            0.050369,           0.0036111,             0.73763,             0.67722,             0.72383,             0.44473,            0.027272,            0.062544,           0.0099413,            0.005479,            0.005479,            0.005479
                 139,            0.023806,            0.049934,           0.0035409,             0.72385,             0.70772,             0.72357,              0.4418,            0.027314,            0.063118,           0.0099084,            0.005446,            0.005446,            0.005446
                 140,            0.023742,            0.049878,           0.0038575,             0.69663,             0.71394,             0.72446,             0.44394,            0.027465,            0.063007,           0.0099712,            0.005413,            0.005413,            0.005413
                 141,             0.02359,            0.049571,            0.003778,             0.71164,             0.70825,             0.72315,             0.44552,            0.027298,            0.063417,           0.0099905,             0.00538,             0.00538,             0.00538
                 142,            0.023899,            0.049561,           0.0034828,             0.73892,             0.66925,             0.71308,             0.44075,            0.027476,            0.063824,            0.010612,            0.005347,            0.005347,            0.005347
