               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 136,            0.021766,            0.047921,           0.0032733,             0.73381,             0.68477,             0.72688,             0.44989,             0.02713,             0.06354,            0.010392,             0.00109,             0.00109,             0.00109
                 137,            0.021696,            0.048784,           0.0031118,              0.7172,             0.70509,             0.72708,             0.45213,            0.026946,            0.063349,            0.010359,            0.001024,            0.001024,            0.001024
                 138,            0.021771,            0.049574,           0.0032504,             0.70475,             0.70966,             0.72731,              0.4525,            0.026913,            0.063369,            0.010359,            0.000958,            0.000958,            0.000958
                 139,            0.021825,            0.047989,            0.003344,             0.69937,             0.72601,             0.73045,             0.45278,            0.026916,            0.062686,            0.010444,            0.000892,            0.000892,            0.000892
                 140,            0.021767,            0.048614,           0.0033495,             0.71895,             0.70435,             0.72999,             0.45236,             0.02695,            0.063048,            0.010398,            0.000826,            0.000826,            0.000826
                 141,            0.021623,            0.047595,           0.0031274,             0.72421,             0.70168,              0.7289,             0.45357,            0.026979,            0.063243,            0.010511,             0.00076,             0.00076,             0.00076
                 142,            0.021801,            0.047264,           0.0032761,             0.71737,             0.70247,             0.72692,             0.45284,            0.026951,            0.063502,            0.010555,            0.000694,            0.000694,            0.000694
                 143,            0.021505,            0.047764,           0.0030346,             0.71446,             0.70539,              0.7267,             0.45229,            0.026903,            0.063358,            0.010557,            0.000628,            0.000628,            0.000628
                 144,            0.021469,            0.047785,           0.0029847,             0.72326,             0.70219,             0.72488,             0.44995,            0.026958,            0.063557,            0.010469,            0.000562,            0.000562,            0.000562
                 145,            0.021318,             0.04677,           0.0029498,             0.72175,             0.69972,             0.72674,             0.45116,            0.026958,            0.063583,            0.010585,            0.000496,            0.000496,            0.000496
                 146,            0.021391,            0.048811,           0.0029853,             0.71229,              0.7076,             0.72555,             0.45094,            0.026916,            0.063452,            0.010549,             0.00043,             0.00043,             0.00043
                 147,            0.021331,            0.047852,           0.0029958,             0.71251,             0.70328,             0.72611,             0.45141,             0.02691,            0.063623,            0.010642,            0.000364,            0.000364,            0.000364
                 148,            0.021266,            0.047106,           0.0028417,             0.71507,             0.70497,             0.72686,             0.45288,            0.026858,            0.063567,            0.010756,            0.000298,            0.000298,            0.000298
                 149,            0.021044,            0.047074,           0.0030375,             0.71291,              0.7106,              0.7278,              0.4526,            0.026866,            0.063585,            0.010728,            0.000232,            0.000232,            0.000232
